Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-01-29,Investment (SIP),1000,0.05,5.982,167.147,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-02-05,Investment (SIP),1000,0.05,5.89,169.768,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-02-12,Investment (SIP),1000,0.05,5.96,167.786,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-02-19,Investment (SIP),0,0,0,0,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-02-26,Investment (SIP),0,0,0,0,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-02-28,Investment,2000,0.1,11.726,170.557,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-05,Investment,1000,0.05,5.78,173.014,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-06,Investment (SIP),1000,0.05,5.802,172.336,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-11,Investment (SIP),0,0,0,0,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-18,Investment (SIP),0,0,0,0,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-20,Investment (SIP),1000,0.05,6.118,163.449,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-03-27,Investment (SIP),1000,0.05,5.887,169.848,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-04-03,Investment (SIP),1000,0.05,5.676,176.167,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-04-10,Investment (SIP),1000,0.05,5.619,177.961,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-04-18,Investment (SIP),1000,0.05,5.748,173.977,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-04-24,Investment (SIP),1000,0.05,5.697,175.527,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-05-02,Investment,1000,0.05,5.55,180.18,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-05-07,Investment (SIP),1000,0.05,5.694,175.618,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-05-13,Investment (SIP),1000,0.05,5.692,175.664,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-05-21,Investment (SIP),1000,0.05,5.416,184.634,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-05-27,Investment (SIP),1000,0.05,5.348,186.981,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-06-04,Investment (SIP),1000,0.05,5.699,175.447,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-06-10,Investment (SIP),1000,0.05,5.284,189.241,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-06-18,Investment (SIP),1000,0.05,5.079,196.888,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-06-24,Investment (SIP),1000,0.05,5.101,196.03,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-07-02,Investment (SIP),1000,0.05,5.052,197.921,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-07-08,Investment (SIP),1000,0.05,4.985,200.575,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-07-15,Investment (SIP),1000,0.05,4.921,203.221,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-07-22,Investment (SIP),1000,0.05,4.965,201.385,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-07-29,Investment (SIP),1000,0.05,4.834,206.845,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-08-05,Investment (SIP),1000,0.05,5.023,199.062,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-08-12,Investment (SIP),1000,0.05,4.971,201.175,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-08-19,Investment (SIP),1000,0.05,4.938,202.485,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-08-26,Investment (SIP),1000,0.05,4.84,206.598,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-09-02,Investment (SIP),1000,0.05,4.813,207.745,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-09-09,Investment (SIP),1000,0.05,4.821,207.422,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-09-16,Investment (SIP),1000,0.05,4.719,211.877,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-09-23,Investment (SIP),1000,0.05,4.683,213.506,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-09-30,Investment (SIP),1000,0.05,4.691,213.171,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-10-08,Investment (SIP),1250,0.06,6.014,207.848,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-10-14,Investment (SIP),1250,0.06,5.938,210.495,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-10-21,Investment (SIP),1250,0.06,6.053,206.514,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-10-28,Investment (SIP),1250,0.06,6.173,202.488,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-11-05,Investment (SIP),1250,0.06,6.133,203.816,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-11-11,Investment (SIP),1250,0.06,6.132,203.85,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-11-18,Investment (SIP),1250,0.06,6.3,198.401,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-11-25,Investment (SIP),1250,0.06,6.123,204.124,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-12-02,Investment (SIP),1250,0.06,6.047,206.72,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-12-09,Investment (SIP),1250,0.06,5.88,212.574,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-12-10,Investment,43000,2.15,201.612,213.27,236.719,2026-08-07
Pai,118989,INF179K01XQ0/-,HDFC Mid Cap Fund - Growth Option - Direct Plan,2024-12-16,Investment (SIP),1250,0.06,5.837,214.126,236.719,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2022-01-03,Investment,45000,2.25,885.399,50.822,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2022-02-01,Investment,15000,0.75,299.273,50.119,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2022-03-02,Investment,20000,1,437.615,45.7,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2022-05-02,Investment,40000,2,828.322,48.288,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2022-08-01,Investment,10000,0.5,206.486,48.427,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-04-03,Investment,81000,4.05,1573.83,51.4643,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-04-10,Investment (SIP),2500,0.13,48.065,52.0099,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-04-17,Investment (SIP),2500,0.13,47.238,52.9206,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-04-25,Investment (SIP),2500,0.13,47.135,53.0362,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-05-02,Investment (SIP),1250,0.06,22.939,54.4899,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-05-08,Investment (SIP),1250,0.06,22.721,55.0126,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-05-15,Investment (SIP),1250,0.06,22.597,55.3146,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-05-22,Investment (SIP),1250,0.06,22.335,55.9629,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-05-29,Investment (SIP),1250,0.06,22.289,56.0788,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-06-07,Investment (SIP),1250,0.06,21.674,57.6709,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-06-12,Investment (SIP),1250,0.06,21.622,57.8092,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-06-19,Investment (SIP),1250,0.06,21.18,59.0146,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-06-26,Investment (SIP),1250,0.06,21.137,59.1362,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-07-03,Investment (SIP),1250,0.06,20.983,59.57,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-07-10,Investment (SIP),1250,0.06,21.02,59.4632,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-07-17,Investment (SIP),1250,0.06,20.404,61.2599,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-07-24,Investment (SIP),1250,0.06,20.165,61.9847,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-07-31,Investment (SIP),1250,0.06,19.806,63.1093,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-08-07,Investment (SIP),1250,0.06,19.876,62.8865,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-08-14,Investment (SIP),1250,0.06,19.911,62.7752,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-08-22,Investment (SIP),1250,0.06,19.259,64.9015,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-08-28,Investment (SIP),1250,0.06,19.089,65.4785,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-09-04,Investment (SIP),1250,0.06,18.376,68.0201,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-09-11,Investment (SIP),1250,0.06,17.961,69.5916,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-09-18,Investment (SIP),1250,0.06,18.422,67.852,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-09-25,Investment (SIP),1250,0.06,18.658,66.9911,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-10-03,Investment (SIP),1250,0.06,18.398,67.9386,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-10-09,Investment (SIP),1250,0.06,18.722,66.7638,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-10-16,Investment (SIP),1250,0.06,18.137,68.9164,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-10-23,Investment (SIP),1250,0.06,18.877,66.2156,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-10-30,Investment (SIP),1250,0.06,18.704,66.8282,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-11-06,Investment (SIP),1250,0.06,18.346,68.1321,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-11-13,Investment (SIP),1250,0.06,17.89,69.8696,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-11-20,Investment (SIP),1000,0.05,13.89,71.9903,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-11-28,Investment (SIP),1000,0.05,13.951,71.6742,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-12-04,Investment (SIP),1000,0.05,13.459,74.2955,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-12-11,Investment (SIP),1000,0.05,13.43,74.4539,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-12-18,Investment (SIP),1000,0.05,13.292,75.2272,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2023-12-26,Investment (SIP),1000,0.05,13.398,74.6354,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-01-01,Investment (SIP),1000,0.05,13.276,75.3208,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-01-08,Investment (SIP),1000,0.05,13.153,76.0255,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-01-15,Investment (SIP),1000,0.05,12.987,76.9984,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-01-23,Investment (SIP),1000,0.05,13.218,75.6523,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-01-29,Investment (SIP),1000,0.05,12.818,78.0087,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-02-07,Investment (SIP),1000,0.05,12.493,80.0381,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-02-12,Investment (SIP),1000,0.05,13.017,76.82,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-02-19,Investment (SIP),0,0,0,0,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-02-26,Investment (SIP),0,0,0,0,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-02-28,Investment,2000,0.1,25.556,78.2555,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-05,Investment,1000,0.05,12.793,78.162,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-06,Investment (SIP),1000,0.05,13.004,76.8963,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-11,Investment (SIP),0,0,0,0,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-18,Investment (SIP),0,0,0,0,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-20,Investment (SIP),1000,0.05,13.79,72.5129,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-03-27,Investment (SIP),1000,0.05,13.191,75.8052,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-04-03,Investment (SIP),1000,0.05,12.594,79.402,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-04-10,Investment (SIP),1000,0.05,12.483,80.1028,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-04-18,Investment (SIP),1000,0.05,12.61,79.2962,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-04-24,Investment (SIP),1000,0.05,12.291,81.3546,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-05-02,Investment,1000,0.05,11.949,83.6865,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-05-07,Investment (SIP),1000,0.05,12.192,82.0141,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-05-13,Investment (SIP),1000,0.05,12.421,80.5056,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-05-21,Investment (SIP),1000,0.05,11.792,84.7961,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-05-27,Investment (SIP),1000,0.05,11.704,85.4379,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-06-04,Investment (SIP),1000,0.05,12.318,81.1791,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-06-10,Investment (SIP),1000,0.05,11.266,88.7571,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-06-18,Investment (SIP),1000,0.05,10.825,92.3781,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-06-24,Investment (SIP),1000,0.05,10.769,92.8571,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-07-02,Investment (SIP),1000,0.05,10.577,94.5391,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-07-08,Investment (SIP),1000,0.05,10.578,94.5284,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-07-15,Investment (SIP),1000,0.05,10.558,94.7082,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-07-22,Investment (SIP),1000,0.05,10.821,92.4103,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-07-29,Investment (SIP),1000,0.05,10.451,95.6775,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-08-06,Investment (SIP),1000,0.05,11.04,90.578,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-08-12,Investment (SIP),1000,0.05,10.778,92.779,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-08-19,Investment (SIP),1000,0.05,10.625,94.1114,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-08-26,Investment (SIP),1000,0.05,10.428,95.8905,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-09-02,Investment (SIP),1000,0.05,10.381,96.3259,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-09-09,Investment (SIP),1000,0.05,10.4,96.1456,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-09-16,Investment (SIP),1000,0.05,10.104,98.9639,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-09-23,Investment (SIP),1000,0.05,10.079,99.2093,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-09-30,Investment (SIP),1000,0.05,10.142,98.5934,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-10-08,Investment (SIP),1250,0.06,13.002,96.1318,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-10-14,Investment (SIP),1250,0.06,12.588,99.2979,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-10-21,Investment (SIP),1250,0.06,12.778,97.8214,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-10-28,Investment (SIP),1250,0.06,13.449,92.938,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-11-05,Investment (SIP),1250,0.06,13.022,95.9859,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-11-11,Investment (SIP),1250,0.06,13.267,94.2125,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-11-18,Investment (SIP),1250,0.06,13.682,91.3592,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-11-25,Investment (SIP),1250,0.06,13.176,94.8632,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-12-02,Investment (SIP),1250,0.06,12.787,97.7481,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-12-09,Investment (SIP),1250,0.06,12.365,101.089,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-12-16,Investment (SIP),1250,0.06,12.333,101.35,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-12-23,Investment (SIP),1400,0.07,14.29,97.9634,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2024-12-30,Investment (SIP),1400,0.07,14.382,97.3379,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-01-07,Investment (SIP),1400,0.07,14.312,97.8137,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-01-13,Investment (SIP),1400,0.07,15.777,88.7315,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-01-20,Investment (SIP),1400,0.07,15.236,91.8823,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-01-27,Investment (SIP),1400,0.07,16.679,83.9337,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-02-03,Investment (SIP),1400,0.07,16.409,85.3163,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-02-10,Investment (SIP),1400,0.07,16.463,85.0333,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-02-17,Investment (SIP),1400,0.07,17.968,77.9129,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-02-24,Investment (SIP),1400,0.07,17.883,78.2849,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-03-03,Investment (SIP),1400,0.07,18.907,74.0448,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-03-10,Investment (SIP),1400,0.07,18.36,76.2509,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-03-17,Investment (SIP),1400,0.07,18.468,75.8044,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-03-24,Investment (SIP),1400,0.07,17.002,82.3388,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-04-01,Investment (SIP),1400,0.07,17.508,79.9596,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-04-08,Investment (SIP),1400,0.07,18.223,76.8213,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-04-15,Investment (SIP),1400,0.07,17.413,80.3976,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-04-22,Investment (SIP),1400,0.07,16.707,83.7926,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-04-29,Investment (SIP),1400,0.07,16.964,82.5245,99.9078,2026-08-07
Pai,151130,INF917K01QA1/-,HSBC Small Cap Fund - Direct Growth,2025-05-06,Investment (SIP),1400,0.07,17.456,80.1963,99.9078,2026-08-07
