Id,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Purchase Exchange Currencies,Type,Accounting,Accounting Execution Ids,Notes,OutgoingCashLink        
193,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,10,567.55,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
194,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,12,567.6,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
195,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,1,567.75,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
196,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,7,567.9,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
197,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,13,567.95,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
198,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,18,568.05,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
199,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,4,568.1,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
200,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,12,568.35,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
201,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,1,568.4,0,2024-10-29 GMT+0530,12:30:00,,,Sell,FIFO,,,
202,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,42,1024.75,103.27,2026-02-04 GMT+0530,21:31:00,,,Buy,,,,
203,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,25,1024.8,0,2026-02-04 GMT+0530,21:31:00,,,Buy,,,,
204,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,18,1025,0,2026-02-04 GMT+0530,21:31:00,,,Buy,,,,
205,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,26,922.65,0,2026-03-12 GMT+0530,14:30:00,,,Sell,FIFO,,,
206,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,35,923,97.34,2026-03-12 GMT+0530,14:31:00,,,Sell,FIFO,,,
207,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,15,922.25,0,2026-03-12 GMT+0530,14:31:00,,,Sell,FIFO,,,
208,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,9,922.7,0,2026-03-12 GMT+0530,14:32:00,,,Sell,FIFO,,,
209,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,35,1069.1,44.82,2026-04-15 GMT+0530,20:09:00,,,Buy,,,,
210,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,44,1348.4,70.55,2026-05-20 GMT+0530,19:34:00,,,Buy,,,,
211,Avalon Technologies Ltd,AVALON,NSI,India Stocks,INR,4,1474.3,7.12,2026-05-22 GMT+0530,14:07:00,,,Buy,,,,
212,Avanti Feeds Limited,AVANTIFEED,NSI,India Stocks,INR,,,,,,,,,,,,
213,Avanti Feeds Limited,AVANTIFEED,NSI,India Stocks,INR,16,631,12.48,2024-06-10 GMT+0530,12:30:00,,,Buy,,,,
214,Avanti Feeds Limited,AVANTIFEED,NSI,India Stocks,INR,108,0,0,2024-07-30 GMT+0530,12:30:00,,,Dividend,FIFO,,,
215,Avanti Feeds Limited,AVANTIFEED,NSI,India Stocks,INR,0,669.4,26.45,2025-08-01 GMT+0530,18:24:00,,,Sell All,FIFO,,,
216,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,,,,,,,,,,,,
217,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,21,262.59,6.72,2024-12-09 GMT+0530,12:30:00,,,Buy,,,,
218,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,8,260.27,2.16,2024-12-12 GMT+0530,12:30:00,,,Buy,,,,
219,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,10,222.32,2.31,2025-01-13 GMT+0530,12:30:00,,,Buy,,,,
220,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,11,212.63,2.43,2025-02-12 GMT+0530,11:40:00,,,Buy,,,,
221,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,4,204.1,0.85,2025-03-12 GMT+0530,12:29:00,,,Buy,,,,
222,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,11,256.83,2.93,2025-04-29 GMT+0530,11:58:00,,,Buy,,,,
223,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,18,241.93,5.52,2025-05-29 GMT+0530,11:18:00,,,Buy,,,,
224,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,693.05,243.05,0,2025-06-06 GMT+0530,08:50:00,,,Dividend,FIFO,,,
225,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,13,247.09,3.33,2025-06-30 GMT+0530,12:01:00,,,Buy,,,,
226,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,8,241.71,2.01,2025-07-29 GMT+0530,17:15:00,,,Buy,,,,
227,Bank Of Baroda,BANKBARODA,NSI,India Stocks,INR,0,233.97,40.58,2025-08-29 GMT+0530,14:47:00,,,Sell All,FIFO,,,
228,Bank Of India,BANKINDIA,NSI,India Stocks,INR,,,,,,,,,,,,
229,Bank Of India,BANKINDIA,NSI,India Stocks,INR,104,117.59,14.69,2024-12-09 GMT+0530,12:30:00,,,Buy,,,,
230,Bank Of India,BANKINDIA,NSI,India Stocks,INR,33,113.43,4.88,2024-12-12 GMT+0530,12:30:00,,,Buy,,,,
231,Bank Of India,BANKINDIA,NSI,India Stocks,INR,58,92.76,6.58,2025-01-13 GMT+0530,12:30:00,,,Buy,,,,
232,Bank Of India,BANKINDIA,NSI,India Stocks,INR,6,101.61,1.05,2025-02-12 GMT+0530,11:42:00,,,Buy,,,,
233,Bank Of India,BANKINDIA,NSI,India Stocks,INR,4,101.6,0,2025-02-12 GMT+0530,11:43:00,,,Buy,,,,
234,Bank Of India,BANKINDIA,NSI,India Stocks,INR,43,94.84,5.23,2025-03-12 GMT+0530,12:30:00,,,Buy,,,,
235,Bank Of India,BANKINDIA,NSI,India Stocks,INR,1,118.3,0.12,2025-04-29 GMT+0530,11:59:00,,,Buy,,,,
236,Bank Of India,BANKINDIA,NSI,India Stocks,INR,31,118.95,4.83,2025-05-29 GMT+0530,11:18:00,,,Buy,,,,
237,Bank Of India,BANKINDIA,NSI,India Stocks,INR,0,125.47,51.79,2025-06-02 GMT+0530,16:03:00,,,Sell All,FIFO,,,
238,Bank Of India,BANKINDIA,NSI,India Stocks,INR,5,118.67,0,2025-07-03 GMT+0530,19:37:00,,,Buy,,,,
239,Bank Of India,BANKINDIA,NSI,India Stocks,INR,144,118.68,21.34,2025-07-03 GMT+0530,19:37:00,,,Buy,,,,
240,Bank Of India,BANKINDIA,NSI,India Stocks,INR,20,111.84,2.32,2025-07-29 GMT+0530,17:18:00,,,Buy,,,,
241,Bank Of India,BANKINDIA,NSI,India Stocks,INR,0,111.47,34.88,2025-08-29 GMT+0530,14:49:00,,,Sell All,FIFO,,,
242,Bank Of India,BANKINDIA,NSI,India Stocks,INR,237,141.55,70.98,2025-11-03 GMT+0530,18:19:00,,,Buy,,,,
243,Bank Of India,BANKINDIA,NSI,India Stocks,INR,185,141.6,0,2025-11-03 GMT+0530,18:20:00,,,Buy,,,,
244,Bank Of India,BANKINDIA,NSI,India Stocks,INR,5,149.18,0.77,2025-11-17 GMT+0530,11:09:00,,,Buy,,,,
245,Bank Of India,BANKINDIA,NSI,India Stocks,INR,173,137.67,0,2025-12-09 GMT+0530,19:34:00,,,Sell,FIFO,,,
246,Bank Of India,BANKINDIA,NSI,India Stocks,INR,254,137.69,76.33,2025-12-09 GMT+0530,19:35:00,,,Sell,FIFO,,,
247,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,,,,,,,,,,,,
248,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,10,1005.5,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
249,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,4,1286.18,0,2023-04-03 GMT+0530,12:30:00,,,Buy,,,,
250,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,2,1762.98,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
251,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,320,0,0,2023-09-06 GMT+0530,12:30:00,,,Dividend,FIFO,,,
252,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,2,1932.38,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
253,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,630,0,0,2024-08-21 GMT+0530,12:30:00,,,Dividend,FIFO,,,
254,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,1,4423.95,5.59,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
255,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,2,3733.65,8.75,2024-11-12 GMT+0530,12:30:00,,,Buy,,,,
256,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,1,3820.15,0,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
257,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,1,3820.2,0,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
258,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,8,3820.45,98.58,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
259,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,3,3820.85,0,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
260,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,2,3820.95,0,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
261,Bharat Bijlee Ltd,BBL,NSI,India Stocks,INR,6,3821,0,2024-12-10 GMT+0530,12:30:00,,,Sell,FIFO,,,
262,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,,,,,,,,,,,,
263,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,22,813.2,0,2023-03-13 GMT+0530,12:30:00,,,Buy,,,,
264,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,1,775.3,0,2023-04-12 GMT+0530,12:30:00,,,Buy,,,,
265,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,126.5,0,0,2023-07-07 GMT+0530,12:30:00,,,Dividend,FIFO,,,
266,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,57.5,0,0,2024-02-23 GMT+0530,12:30:00,,,Dividend,FIFO,,,
267,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,149.5,0,0,2024-07-05 GMT+0530,12:30:00,,,Dividend,FIFO,,,
268,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,57.5,1090.2,0,2025-02-18 GMT+0530,20:36:00,,,Dividend,FIFO,,,
269,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,0,1012.4,0,2025-03-03 GMT+0530,18:06:00,,,Sell All,FIFO,,,
270,Bharat Forge Ltd,BHARATFORG,NSI,India Stocks,INR,22,1012.35,39.5,2025-03-03 GMT+0530,18:06:00,,,Sell,FIFO,,,
271,Birlasoft Limited,BSOFT,NSI,India Stocks,INR,,,,,,,,,,,,
272,Birlasoft Limited,BSOFT,NSI,India Stocks,INR,16,759.1,0,2024-03-05 GMT+0530,12:30:00,,,Buy,,,,
273,Birlasoft Limited,BSOFT,NSI,India Stocks,INR,16,747.75,0,2024-03-28 GMT+0530,12:30:00,,,Sell,FIFO,,,
274,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,,,,,,,,,,,,
275,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,3,1257.95,0,2022-12-08 GMT+0530,12:30:00,,,Buy,,,,
276,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,3,0,0,2023-06-20 GMT+0530,12:30:00,,,Dividend Reinvest,,,,
277,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,36,0,0,2023-07-21 GMT+0530,12:30:00,,,Dividend,FIFO,,,
278,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,6,887.5,0,2023-10-23 GMT+0530,12:30:00,,,Sell,FIFO,,,
279,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,16,990.15,0,2023-12-01 GMT+0530,12:30:00,,,Buy,,,,
280,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,112,0,0,2024-07-19 GMT+0530,12:30:00,,,Dividend,FIFO,,,
281,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,2,1920.35,0,2025-03-03 GMT+0530,18:08:00,,,Sell,FIFO,,,
282,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,1,1920.15,0,2025-03-03 GMT+0530,18:08:00,,,Sell,FIFO,,,
283,Blue Star Limited,BLUESTARCO,NSI,India Stocks,INR,0,1920.4,47.46,2025-03-03 GMT+0530,18:09:00,,,Sell All,FIFO,,,
284,Borosil Limited,BOROLTD,NSI,India Stocks,INR,,,,,,,,,,,,
285,Borosil Limited,BOROLTD,NSI,India Stocks,INR,7,219.86,0,2023-05-03 GMT+0530,12:30:00,,,Buy,,,,
286,Borosil Limited,BOROLTD,NSI,India Stocks,INR,5,213.36,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
287,Borosil Limited,BOROLTD,NSI,India Stocks,INR,4,231.44,0,2023-06-12 GMT+0530,12:30:00,,,Buy,,,,
288,Borosil Limited,BOROLTD,NSI,India Stocks,INR,7,221.46,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
289,Borosil Limited,BOROLTD,NSI,India Stocks,INR,6,221.41,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
290,Borosil Limited,BOROLTD,NSI,India Stocks,INR,2,236.07,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
291,Borosil Limited,BOROLTD,NSI,India Stocks,INR,3,236.79,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
292,Borosil Limited,BOROLTD,NSI,India Stocks,INR,4,233.34,0,2023-08-17 GMT+0530,12:30:00,,,Buy,,,,
293,Borosil Limited,BOROLTD,NSI,India Stocks,INR,3,233.31,0,2023-08-17 GMT+0530,12:30:00,,,Buy,,,,
294,Borosil Limited,BOROLTD,NSI,India Stocks,INR,8,218.87,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
295,Borosil Limited,BOROLTD,NSI,India Stocks,INR,3,213.41,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
296,Borosil Limited,BOROLTD,NSI,India Stocks,INR,41,383.35,36.02,2025-01-15 GMT+0530,12:30:00,,,Sell,FIFO,,,
297,Borosil Limited,BOROLTD,NSI,India Stocks,INR,11,383.3,0,2025-01-15 GMT+0530,12:30:00,,,Sell,FIFO,,,
298,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,,,,,,,,,,,,
299,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,22,576.1,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
300,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,1,543,0,2022-12-01 GMT+0530,12:30:00,,,Buy,,,,
301,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,5,501,0,2023-01-12 GMT+0530,12:30:00,,,Buy,,,,
302,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,3,478.9,0,2023-02-13 GMT+0530,12:30:00,,,Buy,,,,
303,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,1,461.2,0,2023-03-13 GMT+0530,12:30:00,,,Buy,,,,
304,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,10,419.4,0,2023-04-03 GMT+0530,12:30:00,,,Buy,,,,
305,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,5,478.35,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
306,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,10,479.6,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
307,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,4,457.55,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
308,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,4,420,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
309,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,13,416.8,0,2023-11-02 GMT+0530,12:30:00,,,Buy,,,,
310,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,11,416.75,0,2023-11-02 GMT+0530,12:30:00,,,Buy,,,,
311,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,3,416.7,0,2023-11-02 GMT+0530,12:30:00,,,Buy,,,,
312,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,2,427.8,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
313,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,4,433.35,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
314,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,1,509.5,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
315,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,21,509.55,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
316,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,8,552,0,2024-04-12 GMT+0530,12:30:00,,,Buy,,,,
317,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,3,494.7,0,2024-05-13 GMT+0530,12:30:00,,,Buy,,,,
318,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,5,503,2.7,2024-06-12 GMT+0530,12:30:00,,,Buy,,,,
319,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,11,513.3,6.87,2024-07-12 GMT+0530,12:30:00,,,Buy,,,,
320,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,15,470.2,0,2024-07-19 GMT+0530,12:30:00,,,Sell,FIFO,,,
321,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,132,470.25,87.26,2024-07-19 GMT+0530,12:30:00,,,Sell,FIFO,,,
322,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,193,592.6,132.87,2024-12-10 GMT+0530,12:30:00,,,Buy,,,,
323,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,7,582.95,5.23,2024-12-12 GMT+0530,12:30:00,,,Buy,,,,
324,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,97,585,67.87,2025-01-16 GMT+0530,12:30:00,,,Buy,,,,
325,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,44,472,0,2025-02-17 GMT+0530,20:54:00,,,Sell,FIFO,,,
326,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,139,471,160.04,2025-02-17 GMT+0530,20:55:00,,,Sell,FIFO,,,
327,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,32,473,0,2025-02-17 GMT+0530,20:55:00,,,Sell,FIFO,,,
328,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,80,470.95,0,2025-02-17 GMT+0530,20:56:00,,,Sell,FIFO,,,
329,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,2,472.45,0,2025-02-17 GMT+0530,20:56:00,,,Sell,FIFO,,,
330,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,200,510.15,120.85,2025-03-21 GMT+0530,12:10:00,,,Buy,,,,
331,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,60,487.75,0,2025-03-27 GMT+0530,11:44:00,,,Sell,FIFO,,,
332,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,112,487.7,116.53,2025-03-27 GMT+0530,11:45:00,,,Sell,FIFO,,,
333,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,0,487.8,0,2025-03-27 GMT+0530,11:46:00,,,Sell All,FIFO,,,
334,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,26,487.65,0,2025-03-27 GMT+0530,11:46:00,,,Sell,FIFO,,,
335,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,12,495.35,0,2026-02-03 GMT+0530,19:55:00,,,Buy,,,,
336,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,89,495.4,0,2026-02-03 GMT+0530,19:56:00,,,Buy,,,,
337,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,27,495.25,0,2026-02-03 GMT+0530,19:56:00,,,Buy,,,,
338,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,98,495.45,133.15,2026-02-03 GMT+0530,19:56:00,,,Buy,,,,
339,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,5,482,2.5,2026-02-23 GMT+0530,20:06:00,,,Buy,,,,
340,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,7,408.25,0,2026-03-12 GMT+0530,14:34:00,,,Sell,FIFO,,,
341,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,24,408.4,0,2026-03-12 GMT+0530,14:34:00,,,Sell,FIFO,,,
342,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,189,408.2,113.93,2026-03-12 GMT+0530,14:34:00,,,Sell,FIFO,,,
343,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,11,408.35,0,2026-03-12 GMT+0530,14:34:00,,,Sell,FIFO,,,
344,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,41,477.45,0,2026-04-15 GMT+0530,20:10:00,,,Buy,,,,
345,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,52,477.6,88.88,2026-04-15 GMT+0530,20:11:00,,,Buy,,,,
346,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,31,477.55,0,2026-04-15 GMT+0530,20:11:00,,,Buy,,,,
347,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,33,477.5,0,2026-04-15 GMT+0530,20:11:00,,,Buy,,,,
348,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,68,517.05,48.91,2026-05-20 GMT+0530,19:35:00,,,Buy,,,,
349,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,12,517.1,0,2026-05-20 GMT+0530,19:36:00,,,Buy,,,,
350,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,14,514.7,8.48,2026-05-22 GMT+0530,14:08:00,,,Buy,,,,
351,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,26,597.8,18.12,2026-06-22 GMT+0530,19:18:00,,,Buy,,,,
352,Borosil Renewables Ltd,BORORENEW,NSI,India Stocks,INR,14,593.2,9.62,2026-07-22 GMT+0530,21:13:00,,,Buy,,,,
353,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,,,,,,,,,,,,
354,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,5,254.79,0,2023-05-03 GMT+0530,12:30:00,,,Buy,,,,
355,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,1,249.14,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
356,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,3,247.26,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
357,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,3,268.21,0,2023-06-12 GMT+0530,12:30:00,,,Buy,,,,
358,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,5,256.65,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
359,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,4,256.59,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
360,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,1,271.67,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
361,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,1,273.57,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
362,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,2,274.41,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
363,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,1,261.06,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
364,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,2,270.41,0,2023-08-17 GMT+0530,12:30:00,,,Buy,,,,
365,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,2,270.38,0,2023-08-17 GMT+0530,12:30:00,,,Buy,,,,
366,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,6,253.64,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
367,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,2,247.32,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
368,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,1,264.95,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
369,Borosil Scientific Ltd,BOROSCI,NSI,India Stocks,INR,39,172,22.3,2024-10-25 GMT+0530,12:30:00,,,Sell,FIFO,,,
370,Bse Limited,BSE,NSI,India Stocks,INR,,,,,,,,,,,,
371,Bse Limited,BSE,NSI,India Stocks,INR,2,5368.85,13.14,2024-12-09 GMT+0530,12:30:00,,,Buy,,,,
372,Bse Limited,BSE,NSI,India Stocks,INR,1,5636.65,6.85,2024-12-12 GMT+0530,12:30:00,,,Buy,,,,
373,Bse Limited,BSE,NSI,India Stocks,INR,1,5351.65,6.55,2025-02-12 GMT+0530,11:43:00,,,Buy,,,,
374,Bse Limited,BSE,NSI,India Stocks,INR,0,5165,36.77,2025-02-17 GMT+0530,21:02:00,,,Sell All,FIFO,,,
375,Bse Limited,BSE,NSI,India Stocks,INR,12,2700.9,38.62,2025-06-02 GMT+0530,17:20:00,,,Buy,,,,
376,Bse Limited,BSE,NSI,India Stocks,INR,2,2772,6.75,2025-06-30 GMT+0530,12:06:00,,,Buy,,,,
377,Bse Limited,BSE,NSI,India Stocks,INR,3,2443.9,8.61,2025-07-29 GMT+0530,17:24:00,,,Buy,,,,
378,Bse Limited,BSE,NSI,India Stocks,INR,2,2126.5,5.41,2025-08-29 GMT+0530,14:51:00,,,Buy,,,,
379,Bse Limited,BSE,NSI,India Stocks,INR,4,2090.7,9.68,2025-09-29 GMT+0530,13:43:00,,,Buy,,,,
380,Bse Limited,BSE,NSI,India Stocks,INR,1,2439.5,2.9,2025-10-29 GMT+0530,18:47:00,,,Buy,,,,
381,Bse Limited,BSE,NSI,India Stocks,INR,1,3559.1,19.03,2026-07-20 GMT+0530,23:44:00,,,Sell,FIFO,,,
382,C.e. Info Systems Limited,MAPMYINDIA,NSI,India Stocks,INR,,,,,,,,,,,,
383,C.e. Info Systems Limited,MAPMYINDIA,NSI,India Stocks,INR,5,1915,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
384,C.e. Info Systems Limited,MAPMYINDIA,NSI,India Stocks,INR,1,2136.75,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
385,C.e. Info Systems Limited,MAPMYINDIA,NSI,India Stocks,INR,2,2249.7,0,2023-12-01 GMT+0530,12:30:00,,,Buy,,,,
386,C.e. Info Systems Limited,MAPMYINDIA,NSI,India Stocks,INR,2,2173.75,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
