Portfolio Name,Symbol,ISIN,Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction Price,Price,Date
Pai,ASIANTILES,INE022I01019,Asian Granito India Limited,2026-03-12,Sale,-29518,63.66,-457,64.73,60.44,2026-03-20
Pai,ASIANTILES,INE022I01019,Asian Granito India Limited,2026-03-12,Sale,-6416.19,0,-99,64.81,60.44,2026-03-20
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2022-10-24,Purchase,6278.1,0,2,3139.05,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2022-10-31,Dividend,8.8,0,0,0,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-01-12,Purchase,2905.95,0,1,2905.95,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-04-12,Purchase,2792.65,0,1,2792.65,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-06-09,Dividend,85,0,0,0,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-07-13,Purchase,3396.5,0,1,3396.5,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-10-12,Purchase,3156.7,0,1,3156.7,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2023-11-03,Dividend,31,0,0,0,,
Pai,ASIANPAINT,INE021A01026,Asian Paints Limited,2024-03-05,Sale,-16970.4,0,-6,2828.4,,
Pai,ASTEC,INE563J01010,Astec LifeSciences Limited,2022-11-23,Purchase,2167.9,0,1,2167.9,,
Pai,ASTEC,INE563J01010,Astec LifeSciences Limited,2022-11-23,Purchase,2167.95,0,1,2167.95,,
Pai,ASTEC,INE563J01010,Astec LifeSciences Limited,2023-07-21,Dividend,3,0,0,0,,
Pai,ASTEC,INE563J01010,Astec LifeSciences Limited,2023-10-23,Sale,-2458.9,0,-2,1229.45,,
Pai,ASTERDM,INE914M01019,Aster DM Healthcare Limited,2022-10-24,Purchase,2985.6,0,12,248.8,,
Pai,ASTERDM,INE914M01019,Aster DM Healthcare Limited,2022-11-02,Purchase,519,0,2,259.5,,
Pai,ASTERDM,INE914M01019,Aster DM Healthcare Limited,2022-12-01,Purchase,465.3,0,2,232.65,,
Pai,ASTERDM,INE914M01019,Aster DM Healthcare Limited,2023-10-23,Sale,-5281.6,0,-16,330.1,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2022-10-24,Purchase,6074.1,0,3,2024.7,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2022-11-18,Dividend,3.75,0,0,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-01-12,Purchase,2073.5,0,1,2073.5,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-02-13,Purchase,1915.65,0,1,1915.65,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-03-14,Bonus,0,0,1,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-03-14,Dividend,947.6,0,0,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-04-12,Purchase,1441.45,0,1,1441.45,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-07-13,Purchase,3678.5,0,2,1839.25,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-07-13,Purchase,3676.8,0,2,1838.4,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-08-04,Dividend,24.75,0,0,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2023-10-27,Dividend,16.5,0,0,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2024-08-16,Dividend,24.75,0,0,0,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2024-10-29,Sale,-3550,0,-2,1775,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2024-10-29,Sale,-5322.3,0,-3,1774.1,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2024-10-29,Sale,-3549,0,-2,1774.5,,
Pai,ASTRAL,INE006I01046,Astral Poly Technik Limited,2024-10-29,Sale,-7076.4,20.4,-4,1774.2,,
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2025-11-20,Purchase,23046.9,0,34,677.85,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2025-11-20,Purchase,34567.8,0,51,677.8,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2025-11-20,Purchase,80834.6,164.46,119,677.9,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-03,Sale,-6498,0,-10,649.8,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-03,Sale,-7146.7,0,-11,649.7,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-03,Sale,-27198.8,94.86,-42,649.85,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-03,Sale,-18835.5,0,-29,649.5,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-03,Sale,-16881.8,0,-26,649.3,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-02-10,Purchase,13914.9,16.42,19,731.5,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-05-22,Purchase,6157.51,10.11,7,878.2,1481.5,2026-08-07
Pai,ATHERENERG,INE0LEZ01016,Ather Energy Limited,2026-05-22,Purchase,2634.75,0,3,878.25,1481.5,2026-08-07
Pai,AUBANK,INE949L01017,AU Small Finance Bank Limited,2025-11-03,Purchase,60224.2,71.4,68,884.6,,
Pai,AUBANK,INE949L01017,AU Small Finance Bank Limited,2025-11-17,Purchase,914.85,0.95,1,913.9,,
Pai,AUBANK,INE949L01017,AU Small Finance Bank Limited,2025-12-09,Sale,-65528.7,83.41,-69,950.9,,
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2022-10-24,Purchase,12574.8,0,24,523.95,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2022-11-14,Sale,-11166,0,-24,465.25,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2023-10-23,Purchase,4409.75,0,5,881.95,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2023-11-02,Sale,-1715.3,0,-2,857.65,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2023-11-02,Sale,-2572.8,0,-3,857.6,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-01-02,Purchase,10932,0,10,1093.2,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-01-12,Purchase,2186.6,0,2,1093.3,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-02-01,Purchase,14990.5,0,14,1070.75,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-02-12,Purchase,3052.65,0,3,1017.55,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-02-20,Dividend,43.5,0,0,0,1386.5,2026-04-16
Pai,AUROPHARMA,INE406A01037,Aurobindo Pharma Limited,2024-03-05,Sale,-31534.6,0,-29,1087.4,1386.5,2026-04-16
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2023-04-17,Purchase,192712,0,442,436,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-568.4,0,-1,568.4,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-6820.2,0,-12,568.35,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-2272.4,0,-4,568.1,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-10224.9,0,-18,568.05,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-7383.35,0,-13,567.95,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-3975.3,0,-7,567.9,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-567.75,0,-1,567.75,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-6811.2,0,-12,567.6,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-5675.5,0,-10,567.55,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-567.45,0,-1,567.45,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-5674,0,-10,567.4,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-10212.3,0,-18,567.35,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-10211.4,0,-18,567.3,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-42543.8,0,-75,567.25,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-58726.4,262.36,-104,567.2,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-18716,0,-33,567.15,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-57277.1,0,-101,567.1,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2024-10-29,Sale,-2268.2,0,-4,567.05,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-02-04,Purchase,18450,0,18,1025,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-02-04,Purchase,25620,0,25,1024.8,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-02-04,Purchase,43142.8,103.27,42,1024.75,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-03-12,Sale,-23988.9,0,-26,922.65,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-03-12,Sale,-13833.8,0,-15,922.25,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-03-12,Sale,-32207.7,97.34,-35,923,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-03-12,Sale,-8304.3,0,-9,922.7,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-04-15,Purchase,37463.3,44.82,35,1069.1,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-05-20,Purchase,59400.2,70.55,44,1348.4,1965.3,2026-08-07
Pai,AVALON,INE0LCL01028,Avalon Technologies Limited,2026-05-22,Purchase,5904.32,7.12,4,1474.3,1965.3,2026-08-07
Pai,AVANTIFEED,INE871C01038,Avanti Feeds Limited,2024-06-10,Purchase,10108.5,12.48,16,631,,
Pai,AVANTIFEED,INE871C01038,Avanti Feeds Limited,2024-07-30,Dividend,108,0,0,0,,
Pai,AVANTIFEED,INE871C01038,Avanti Feeds Limited,2025-08-01,Sale,-10684,26.45,-16,669.4,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2024-12-09,Purchase,5521.11,6.72,21,262.59,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2024-12-12,Purchase,2084.32,2.16,8,260.27,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-01-13,Purchase,2225.51,2.31,10,222.32,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-02-12,Purchase,2341.36,2.43,11,212.63,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-03-12,Purchase,817.25,0.85,4,204.1,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-04-29,Purchase,2828.06,2.93,11,256.83,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-05-29,Purchase,4360.26,5.52,18,241.93,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-06-06,Dividend,693.05,0,0,0,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-06-30,Purchase,3215.5,3.33,13,247.09,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-07-29,Purchase,1935.69,2.01,8,241.71,,
Pai,BANKBARODA,INE028A01039,Bank of Baroda,2025-08-29,Sale,-24292.3,40.58,-104,233.97,,
Pai,BANKINDIA,INE084A01016,Bank of India,2024-12-09,Purchase,12244,14.69,104,117.59,,
Pai,BANKINDIA,INE084A01016,Bank of India,2024-12-12,Purchase,3748.07,4.88,33,113.43,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-01-13,Purchase,5386.66,6.58,58,92.76,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-02-12,Purchase,610.71,1.05,6,101.61,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-02-12,Purchase,406.4,0,4,101.6,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-03-12,Purchase,4083.35,5.23,43,94.84,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-04-29,Purchase,118.42,0.12,1,118.3,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-05-29,Purchase,3692.28,4.83,31,118.95,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-06-02,Sale,-35079.8,51.79,-280,125.47,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-07-03,Purchase,17111.3,21.34,144,118.68,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-07-03,Purchase,593.35,0,5,118.67,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-07-29,Purchase,2239.12,2.32,20,111.84,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-08-29,Sale,-18803.5,34.88,-169,111.47,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-11-03,Purchase,33618.3,70.98,237,141.55,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-11-03,Purchase,26196,0,185,141.6,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-11-17,Purchase,746.67,0.77,5,149.18,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-12-09,Sale,-23816.9,0,-173,137.67,,
Pai,BANKINDIA,INE084A01016,Bank of India,2025-12-09,Sale,-34896.9,76.33,-254,137.69,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2022-10-24,Purchase,10055,0,10,1005.5,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2023-04-03,Purchase,5144.7,0,4,1286.18,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2023-07-13,Purchase,3525.95,0,2,1762.98,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2023-09-06,Dividend,320,0,0,0,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2023-09-12,Purchase,3864.75,0,2,1932.38,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-08-21,Dividend,630,0,0,0,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-10-07,Purchase,4429.54,5.59,1,4423.95,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-11-12,Purchase,7476.05,8.75,2,3733.65,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-22926,0,-6,3821,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-7641.9,0,-2,3820.95,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-11462.5,0,-3,3820.85,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-30465,98.58,-8,3820.45,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-3820.2,0,-1,3820.2,,
Pai,BBL,INE464A01028,Bharat Bijlee Limited,2024-12-10,Sale,-3820.15,0,-1,3820.15,,
Pai,BDL,INE171Z01018,Bharat Dynamics Limited,2025-06-02,Purchase,33798.6,40.02,17,1985.8,,
Pai,BDL,INE171Z01018,Bharat Dynamics Limited,2025-06-30,Purchase,5802.71,7.01,3,1931.9,,
Pai,BDL,INE171Z01018,Bharat Dynamics Limited,2025-07-29,Purchase,8001.29,9.29,5,1598.4,,
Pai,BDL,INE171Z01018,Bharat Dynamics Limited,2025-08-08,Sale,-35300.4,55.21,-23,1537.2,,
Pai,BDL,INE171Z01018,Bharat Dynamics Limited,2025-08-08,Sale,-3074.6,0,-2,1537.3,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2023-03-13,Purchase,17890.4,0,22,813.2,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2023-04-12,Purchase,775.3,0,1,775.3,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2023-07-07,Dividend,126.5,0,0,0,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2024-02-23,Dividend,57.5,0,0,0,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2024-07-05,Dividend,149.5,0,0,0,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2025-02-18,Dividend,57.5,0,0,0,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2025-03-03,Sale,-22232.2,39.5,-22,1012.35,,
Pai,BHARATFORG,INE465A01025,Bharat Forge Limited,2025-03-03,Sale,-1012.4,0,-1,1012.4,,
Pai,BHARATSE,INE415D01024,Bharat Seats Limited,2026-02-10,Purchase,6506.5,7.74,38,171.02,240.8,2026-08-07
Pai,BHARATSE,INE415D01024,Bharat Seats Limited,2026-07-17,Dividend,57,0,0,0,240.8,2026-08-07
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-06-02,Purchase,33038.6,39.23,18,1833.3,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-06-30,Purchase,3844.98,4.98,2,1920,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-07-25,Dividend,200,0,0,0,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-07-29,Purchase,3481.61,6.41,2,1737.6,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-07-29,Purchase,1737.7,0,1,1737.7,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-08-08,Sale,-11939.9,0,-7,1705.7,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-08-08,Sale,-17000,56.04,-10,1705.6,,
Pai,BHARTIHEXA,INE343G01021,Bharti Hexacom Limited,2025-08-08,Sale,-10236,0,-6,1706,,
Pai,BSOFT,INE836A01035,Birlasoft Limited,2024-03-05,Purchase,12145.6,0,16,759.1,,
Pai,BSOFT,INE836A01035,Birlasoft Limited,2024-03-28,Sale,-11964,0,-16,747.75,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2022-12-08,Purchase,3773.85,0,3,1257.95,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2023-06-20,Bonus,0,0,3,0,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2023-07-21,Dividend,36,0,0,0,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2023-10-23,Sale,-5325,0,-6,887.5,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2023-12-01,Purchase,15842.4,0,16,990.15,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2024-07-19,Dividend,112,0,0,0,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2025-03-03,Sale,-1920.15,0,-1,1920.15,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2025-03-03,Sale,-3840.7,0,-2,1920.35,,
Pai,BLUESTARCO,INE472A01039,Blue Star Limited,2025-03-03,Sale,-24917.7,47.46,-13,1920.4,,
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-05-03,Purchase,1539.02,0,7,219.86,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-05-12,Purchase,1066.8,0,5,213.36,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-06-12,Purchase,925.76,0,4,231.44,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-07-13,Purchase,1328.46,0,6,221.41,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-07-13,Purchase,1550.22,0,7,221.46,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-08-14,Purchase,710.37,0,3,236.79,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-08-14,Purchase,472.14,0,2,236.07,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-08-17,Purchase,699.93,0,3,233.31,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-08-17,Purchase,933.36,0,4,233.34,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-09-12,Purchase,1750.96,0,8,218.87,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2023-10-12,Purchase,640.23,0,3,213.41,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2025-01-15,Sale,-4216.3,0,-11,383.3,264.99,2026-04-16
Pai,BOROLTD,INE02PY01013,Borosil Limited,2025-01-15,Sale,-15681.3,36.02,-41,383.35,264.99,2026-04-16
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2022-10-24,Purchase,12674.2,0,22,576.1,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2022-12-01,Purchase,543,0,1,543,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-01-12,Purchase,2505,0,5,501,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-02-13,Purchase,1436.7,0,3,478.9,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-03-13,Purchase,461.2,0,1,461.2,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-04-03,Purchase,4194,0,10,419.4,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-07-13,Purchase,4796,0,10,479.6,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-07-13,Purchase,2391.75,0,5,478.35,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-08-14,Purchase,1830.2,0,4,457.55,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-10-12,Purchase,1680,0,4,420,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-11-02,Purchase,1250.1,0,3,416.7,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-11-02,Purchase,4584.25,0,11,416.75,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-11-02,Purchase,5418.4,0,13,416.8,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-11-13,Purchase,855.6,0,2,427.8,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2023-12-12,Purchase,1733.4,0,4,433.35,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-02-12,Purchase,10700.5,0,21,509.55,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-02-12,Purchase,509.5,0,1,509.5,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-04-12,Purchase,4416,0,8,552,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-05-13,Purchase,1484.1,0,3,494.7,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-06-12,Purchase,2517.7,2.7,5,503,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-07-12,Purchase,5653.17,6.87,11,513.3,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-07-19,Sale,-61985.7,87.26,-132,470.25,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-07-19,Sale,-7053,0,-15,470.2,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-12-10,Purchase,114505,132.87,193,592.6,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2024-12-12,Purchase,4085.88,5.23,7,582.95,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-01-16,Purchase,56812.9,67.87,97,585,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-02-17,Sale,-20768,0,-44,472,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-02-17,Sale,-15136,0,-32,473,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-02-17,Sale,-65309,160.04,-139,471,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-02-17,Sale,-944.9,0,-2,472.45,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-02-17,Sale,-37676,0,-80,470.95,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-03-21,Purchase,102151,120.85,200,510.15,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-03-27,Sale,-29265,0,-60,487.75,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-03-27,Sale,-54505.9,116.53,-112,487.7,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-03-27,Sale,-12678.9,0,-26,487.65,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2025-03-27,Sale,-975.6,0,-2,487.8,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-02-03,Purchase,5944.2,0,12,495.35,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-02-03,Purchase,48687.2,133.15,98,495.45,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-02-03,Purchase,13371.8,0,27,495.25,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-02-03,Purchase,44090.6,0,89,495.4,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-02-23,Purchase,2412.5,2.5,5,482,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-03-12,Sale,-4491.85,0,-11,408.35,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-03-12,Sale,-77035.9,113.93,-189,408.2,548.65,2026-08-07
Pai,BORORENEW,INE666D01022,Borosil Renewables Limited,2026-03-12,Sale,-9801.6,0,-24,408.4,548.65,2026-08-07
